Time(s), Pressure(mmHg), Action Number
2160.23,84.25,8
2160.25,83.69,8
2160.27,72.30,8
2160.29,63.92,8
2160.31,62.13,8
2160.33,61.86,8
2160.35,61.29,8
2160.37,59.32,8
2160.39,57.43,8
2160.41,55.91,8
2160.43,56.30,8
2160.45,72.78,8
2160.47,84.64,8
2160.49,79.14,8
2160.51,73.20,8
2160.53,64.10,8
2160.55,61.58,8
2160.57,61.19,8
2160.59,59.74,8
2160.61,57.58,8
2160.63,55.91,8
2160.65,54.31,8
2160.67,54.28,8
2160.69,68.51,8
2160.71,84.99,8
2160.73,82.80,8
2160.75,71.10,8
2160.77,63.42,8
2160.79,61.90,8
2160.81,61.59,8
2160.83,60.97,8
2160.85,58.99,8
2160.87,57.17,8
2160.89,55.65,8
2160.91,57.10,8
2160.93,74.69,8
2160.95,84.43,8
2160.97,77.58,8
2160.99,71.59,8
2161.01,63.39,8
2161.03,61.41,8
2161.05,61.04,8
2161.07,59.51,8
2161.09,57.30,8
2161.11,55.59,8
2161.13,54.15,8
2161.15,54.86,8
2161.17,71.39,8
2161.19,85.46,8
2161.21,81.28,8
2161.23,69.44,8
2161.25,62.86,8
2161.27,61.69,8
2161.29,61.16,8
2161.31,60.46,8
2161.33,58.51,8
2161.35,56.78,8
2161.37,55.30,8
2161.39,58.50,8
2161.41,76.97,8
2161.43,84.05,8
2161.45,75.77,8
2161.47,69.88,8
2161.49,62.69,8
2161.51,61.29,8
2161.53,60.85,8
2161.55,59.21,8
2161.57,57.10,8
2161.59,55.36,8
2161.61,53.97,8
2161.63,55.74,8
2161.65,73.96,8
2161.67,85.48,8
2161.69,79.45,8
2161.71,67.88,8
2161.73,62.33,8
2161.75,61.52,8
2161.77,60.74,8
2161.79,59.88,8
2161.81,57.92,8
2161.83,56.34,8
2161.85,54.89,8
2161.87,59.89,8
2161.89,78.69,8
2161.91,83.81,8
2161.93,74.60,8
2161.95,68.86,8
2161.97,62.39,8
2161.99,61.29,8
2162.01,60.81,8
2162.03,59.08,8
2162.05,57.01,8
2162.07,55.37,8
2162.09,54.02,8
2162.11,56.62,8
2162.13,75.84,8
2162.15,85.48,8
2162.17,78.14,8
2162.19,66.81,8
2162.21,62.06,8
2162.23,61.48,8
2162.25,60.59,8
2162.27,59.63,8
2162.29,57.51,8
2162.31,56.00,8
2162.33,54.66,8
2162.35,61.08,8
2162.37,79.97,8
2162.39,83.77,8
2162.41,79.81,8
2162.43,68.39,8
2162.45,62.39,8
2162.47,61.47,8
2162.49,60.90,8
2162.51,59.14,8
2162.53,57.12,8
2162.55,55.52,8
2162.57,54.73,8
2162.59,57.92,8
2162.61,77.39,8
2162.63,85.48,8
2162.65,77.24,8
2162.67,66.11,8
2162.69,61.91,8
2162.71,61.57,8
2162.73,60.60,8
2162.75,59.61,8
2162.77,57.44,8
2162.79,55.80,8
2162.81,54.51,8
2162.83,62.46,8
2162.85,81.10,8
2162.87,83.63,8
2162.89,73.40,8
2162.91,67.96,8
2162.93,62.44,8
2162.95,61.67,8
2162.97,61.06,8
2162.99,59.20,8
2163.01,57.27,8
2163.03,55.67,8
2163.05,54.89,8
2163.07,59.28,8
2163.09,78.85,8
2163.11,85.16,8
2163.13,76.34,8
2163.15,65.61,8
2163.17,61.85,8
2163.19,61.55,8
2163.21,60.53,8
2163.23,59.54,8
2163.25,57.46,8
2163.27,55.75,8
2163.29,54.37,8
2163.31,63.57,8
2163.33,81.87,8
2163.35,83.29,8
2163.37,72.79,8
2163.39,67.56,8
2163.41,62.46,8
2163.43,61.77,8
2163.45,61.07,8
2163.47,59.23,8
2163.49,-1.56,8
2163.55,68.37,8
2163.57,78.41,8
2163.59,85.31,8
2163.61,76.63,8
2163.63,65.92,8
2163.65,61.91,8
2163.67,61.47,8
2163.69,60.53,8
2163.71,58.56,8
2163.73,57.54,8
2163.75,55.85,8
2163.77,54.37,8
2163.79,63.00,8
2163.81,81.61,8
2163.83,83.66,8
2163.85,73.34,8
2163.87,64.40,8
2163.89,62.60,8
2163.91,61.91,8
2163.93,61.26,8
2163.95,59.41,8
2163.97,57.47,8
2163.99,55.93,8
2164.01,55.30,8
2164.03,69.77,8
2164.05,79.49,8
2164.07,85.26,8
2164.09,75.99,8
2164.11,65.52,8
2164.13,62.04,8
2164.15,61.56,8
2164.17,60.43,8
2164.19,58.44,8
2164.21,57.50,8
2164.23,55.89,8
2164.25,54.52,8
2164.27,64.28,8
2164.29,82.51,8
2164.31,83.71,8
2164.33,73.10,8
2164.35,64.46,8
2164.37,62.79,8
2164.39,62.18,8
2164.41,61.47,8
2164.43,59.58,8
2164.45,57.65,8
2164.47,56.11,8
2164.49,55.68,8
2164.51,70.90,8
2164.53,80.30,8
2164.55,85.19,8
2164.57,75.63,8
2164.59,65.34,8
2164.61,62.09,8
2164.63,61.78,8
2164.65,60.50,8
2164.67,59.45,8
2164.69,57.41,8
2164.71,55.94,8
2164.73,54.72,8
2164.75,65.99,8
2164.77,83.62,8
2164.79,83.57,8
2164.81,72.66,8
2164.83,64.43,8
2164.85,62.95,8
2164.87,62.44,8
2164.89,61.64,8
2164.91,59.69,8
2164.93,57.79,8
2164.95,56.23,8
2164.97,56.36,8
2164.99,62.47,8
2165.01,81.43,8
2165.03,84.68,8
2165.05,74.57,8
2165.07,64.96,8
2165.09,62.07,8
2165.11,61.76,8
2165.13,60.48,8
2165.15,59.37,8
2165.17,57.26,8
2165.19,55.75,8
2165.21,54.89,8
2165.23,67.88,8
2165.25,84.74,8
2165.27,83.33,8
2165.29,71.99,8
2165.31,67.15,8
2165.33,63.03,8
2165.35,62.61,8
2165.37,61.69,8
2165.39,59.69,8
2165.41,57.82,8
2165.43,56.30,8
2165.45,56.99,8
2165.47,63.85,8
2165.49,82.19,8
2165.51,84.06,8
2165.53,73.51,8
2165.55,64.55,8
2165.57,62.13,8
2165.59,61.65,8
2165.61,60.29,8
2165.63,59.28,8
2165.65,57.18,8
2165.67,55.57,8
2165.69,54.99,8
2165.71,69.65,8
2165.73,85.49,8
2165.75,82.87,8
2165.77,71.12,8
2165.79,66.54,8
2165.81,62.87,8
2165.83,62.59,8
2165.85,61.60,8
2165.87,59.57,8
2165.89,57.74,8
2165.91,56.20,8
2165.93,58.07,8
2165.95,66.04,8
2166.01,68.98,8
2166.03,65.05,8
2166.05,62.19,8
2166.07,61.81,8
2166.09,60.40,8
2166.11,58.30,8
2166.13,56.55,8
2166.15,54.92,8
2166.17,58.15,8
2166.19,67.43,8
2166.21,84.83,8
2166.23,83.78,8
2166.25,72.29,8
2166.27,64.16,8
2166.29,62.50,8
2166.31,62.25,8
2166.33,60.76,8
2166.35,59.69,8
2166.37,57.82,8
2166.39,56.30,8
2166.41,57.02,8
2166.43,73.79,8
2166.45,84.76,8
2166.47,78.73,8
2166.49,67.56,8
2166.51,64.16,8
2166.53,61.94,8
2166.55,61.59,8
2166.57,60.14,8
2166.59,57.89,8
2166.61,56.21,8
2166.63,54.72,8
2166.65,60.13,8
2166.67,70.31,8
2166.69,85.54,8
2166.71,82.34,8
2166.73,70.57,8
2166.75,63.55,8
2166.77,62.22,8
2166.79,61.84,8
2166.81,61.19,8
2166.83,59.22,8
2166.85,57.44,8
2166.87,55.96,8
2166.89,58.33,8
2166.91,76.41,8
2166.93,84.53,8
2166.95,76.81,8
2166.97,70.89,8
2166.99,63.39,8
2167.01,61.84,8
2167.03,61.44,8
2167.05,59.84,8
2167.07,57.69,8
2167.09,55.90,8
2167.11,54.53,8
2167.13,55.74,8
2167.15,73.08,8
2167.17,85.85,8
2167.19,80.74,8
2167.21,69.10,8
2167.23,63.07,8
2167.25,62.15,8
2167.27,61.44,8
2167.29,60.68,8
2167.31,58.72,8
2167.33,57.07,8
2167.35,55.61,8
2167.37,59.71,8
2167.39,78.39,8
2167.41,84.35,8
2167.43,75.54,8
2167.45,69.77,8
2167.47,63.04,8
2167.49,61.85,8
2167.51,61.42,8
2167.53,59.72,8
2167.55,57.63,8
2167.57,55.94,8
2167.59,54.51,8
2167.61,56.71,8
2167.63,75.49,8
2167.65,85.93,8
2167.67,79.17,8
2167.69,67.80,8
2167.71,62.75,8
2167.73,62.11,8
2167.75,61.26,8
2167.77,60.33,8
2167.79,58.28,8
2167.81,56.71,8
2167.83,55.33,8
2167.85,61.47,8
2167.87,80.21,8
2167.89,84.12,8
2167.91,74.44,8
2167.93,68.86,8
2167.95,62.90,8
2167.97,61.99,8
2167.99,61.46,8
2168.01,59.67,8
2168.03,57.62,8
2168.05,56.01,8
2168.07,54.97,8
2168.09,58.55,8
2168.11,78.07,8
2168.13,85.83,8
2168.15,77.41,8
2168.17,66.45,8
2168.19,62.45,8
2168.21,62.09,8
2168.23,61.09,8
2168.25,60.11,8
2168.27,57.91,8
2168.29,56.33,8
2168.31,55.08,8
2168.33,63.64,8
2168.35,81.93,8
2168.37,83.74,8
2168.39,79.26,8
2168.41,68.02,8
2168.43,62.81,8
2168.45,62.16,8
2168.47,61.48,8
2168.49,59.60,8
2168.51,57.64,8
2168.53,56.04,8
2168.55,55.37,8
2168.57,60.05,8
2168.59,79.65,8
2168.61,85.61,8
2168.63,76.54,8
2168.65,65.95,8
2168.67,62.34,8
2168.69,62.10,8
2168.71,61.05,8
2168.73,60.03,8
2168.75,57.87,8
2168.77,56.17,8
2168.79,54.97,8
2168.81,65.20,8
2168.83,82.84,8
2168.85,83.27,8
2168.87,72.49,8
2168.89,67.44,8
2168.91,62.74,8
2168.93,62.23,8
2168.95,61.48,8
2168.97,59.54,8
2168.99,57.60,8
2169.01,56.05,8
2169.03,55.79,8
2169.05,61.36,8
2169.07,80.89,8
2169.09,85.20,8
2169.11,75.48,8
2169.13,65.46,8
2169.15,62.23,8
2169.17,61.91,8
2169.19,60.83,8
2169.21,59.84,8
2169.23,57.75,8
2169.25,56.08,8
2169.27,54.83,8
2169.29,66.29,8
2169.31,83.39,8
2169.33,82.90,8
2169.35,71.94,8
2169.37,67.06,8
2169.39,62.71,8
2169.41,62.26,8
2169.43,61.43,8
2169.45,59.50,8
2169.47,57.61,8
2169.49,56.06,8
2169.51,56.43,8
2169.53,63.00,8
2169.55,82.05,8
2169.57,84.78,8
2169.59,74.30,8
2169.61,64.91,8
2169.63,62.24,8
2169.65,61.85,8
2169.67,61.36,8
2169.69,59.57,8
2169.71,57.62,8
2169.73,56.01,8
2169.75,55.01,8
2169.77,67.99,8
2169.79,84.24,8
2169.81,82.58,8
2169.83,71.40,8
2169.85,66.76,8
2169.87,62.86,8
2169.89,62.47,8
2169.91,61.54,8
2169.93,59.56,8
2169.95,57.71,8
2169.97,56.16,8
2169.99,57.40,8
2170.01,64.98,8
2170.03,83.19,8
2170.05,84.21,8
2170.07,73.35,8
2170.09,64.48,8
2170.11,62.35,8
2170.13,61.99,8
2170.15,60.43,8
2170.17,59.36,8
2170.19,57.45,8
2170.21,55.97,8
2170.23,55.56,8
2170.25,70.88,8
2170.27,85.35,8
2170.29,81.96,8
2170.31,76.37,8
2170.33,66.35,8
2170.35,63.04,8
2170.38,62.74,8
2170.40,61.63,8
2170.42,59.58,8
2170.44,57.78,8
2170.46,56.23,8
2170.48,58.81,8
2170.50,67.45,8
2170.52,84.36,8
2170.54,83.37,8
2170.56,72.07,8
2170.58,64.15,8
2170.60,62.31,8
2170.62,61.99,8
2170.64,60.35,8
2170.66,59.21,8
2170.68,57.23,8
2170.70,55.77,8
2170.72,56.52,8
2170.74,74.08,8
2170.76,86.34,8
2170.78,80.88,8
2170.80,74.96,8
2170.82,65.70,8
2170.84,63.15,8
2170.86,62.87,8
2170.88,61.57,8
2170.90,59.49,8
2170.92,57.75,8
2170.94,56.24,8
2170.96,56.33,8
2170.98,70.35,8
2171.00,85.15,8
2171.02,82.01,8
2171.04,70.50,8
2171.06,63.71,8
2171.08,62.45,8
2171.10,61.82,8
2171.12,61.09,8
2171.14,59.01,8
2171.16,57.05,8
2171.18,55.51,8
2171.20,57.33,8
2171.22,76.26,8
2171.24,86.81,8
2171.26,80.11,8
2171.28,73.95,8
2171.30,65.21,8
2171.32,63.13,8
2171.34,62.89,8
2171.36,61.47,8
2171.38,59.39,8
2171.40,57.69,8
2171.42,56.21,8
2171.44,56.85,8
2171.46,72.38,8
2171.48,85.22,8
2171.50,80.54,8
2171.52,69.15,8
2171.54,63.29,8
2171.56,62.39,8
2171.58,61.65,8
2171.60,60.74,8
2171.62,58.65,8
2171.64,56.88,8
2171.66,55.27,8
2171.68,58.65,8
2171.70,78.49,8
2171.72,86.67,8
2171.74,78.58,8
2171.76,72.43,8
2171.78,64.47,8
2171.80,62.88,8
2171.82,62.62,8
2171.84,61.10,8
2171.86,59.05,8
2171.88,57.40,8
2171.90,56.06,8
2171.92,57.79,8
2171.94,75.03,8
2171.96,85.19,8
2171.98,78.67,8
2172.00,67.64,8
2172.02,62.86,8
2172.04,62.28,8
2172.06,61.43,8
2172.08,60.49,8
2172.10,58.24,8
2172.12,56.57,8
2172.14,55.06,8
2172.16,61.50,8
2172.18,81.35,8
2172.20,86.02,8
2172.22,76.33,8
2172.24,70.43,8
2172.30,61.96,8
2172.32,61.12,8
2172.34,59.10,8
2172.36,57.43,8
2172.38,56.00,8
2172.40,63.03,8
2172.42,81.17,8
2172.44,83.81,8
2172.46,73.70,8
2172.48,68.36,8
2172.50,62.95,8
2172.52,62.22,8
2172.54,61.54,8
2172.56,59.63,8
2172.58,57.54,8
2172.60,55.87,8
2172.62,55.30,8
2172.64,59.92,8
2172.66,79.67,8
2172.68,85.97,8
2172.70,77.18,8
2172.72,66.64,8
2172.74,62.91,8
2172.76,62.47,8
2172.78,61.36,8
2172.80,60.45,8
2172.82,58.50,8
2172.84,56.97,8
2172.86,55.75,8
2172.88,65.97,8
2172.90,82.93,8
2172.92,82.78,8
2172.94,71.92,8
2172.96,67.06,8
2172.98,62.72,8
2173.00,62.25,8
2173.02,61.39,8
2173.04,59.40,8
2173.06,57.43,8
2173.08,55.81,8
2173.10,55.80,8
2173.12,61.96,8
2173.14,81.61,8
2173.16,85.32,8
2173.18,75.36,8
2173.20,65.68,8
2173.22,62.77,8
2173.24,62.40,8
2173.26,61.07,8
2173.28,59.99,8
2173.30,58.07,8
2173.32,56.62,8
2173.34,55.76,8
2173.36,68.41,8
2173.38,84.12,8
2173.40,82.13,8
2173.42,70.93,8
2173.44,66.47,8
2173.46,62.77,8
2173.48,62.41,8
2173.50,61.43,8
2173.52,59.38,8
2173.54,57.50,8
2173.56,55.91,8
2173.58,57.13,8
2173.60,64.79,8
2173.62,83.40,8
2173.64,84.62,8
2173.66,73.64,8
2173.68,64.82,8
2173.70,62.71,8
2173.72,62.42,8
2173.74,60.93,8
2173.76,59.82,8
2173.78,57.76,8
2173.80,56.31,8
2173.82,56.23,8
2173.84,71.63,8
2173.86,85.16,8
2173.88,81.02,8
2173.90,69.69,8
2173.92,65.73,8
2173.94,62.86,8
2173.96,62.57,8
2173.98,61.37,8
2174.00,59.31,8
2174.02,57.50,8
2174.04,55.92,8
2174.06,59.19,8
2174.08,68.37,8
2174.10,84.87,8
2174.12,83.39,8
2174.14,71.96,8
2174.16,64.19,8
2174.18,62.67,8
2174.20,62.37,8
2174.22,60.72,8
2174.24,59.60,8
2174.26,57.62,8
2174.28,55.99,8
2174.30,56.64,8
2174.32,73.61,8
2174.34,85.56,8
2174.36,80.19,8
2174.38,68.95,8
2174.40,65.34,8
2174.42,62.91,8
2174.44,62.65,8
2174.46,61.33,8
2174.48,59.24,8
2174.50,57.52,8
2174.52,55.94,8
2174.54,60.42,8
2174.56,70.13,8
2174.58,85.50,8
2174.60,82.52,8
2174.62,71.02,8
2174.64,63.94,8
2174.66,62.58,8
2174.68,62.14,8
2174.70,60.52,8
2174.72,59.45,8
2174.74,57.53,8
2174.76,55.90,8
2174.78,57.36,8
2174.80,75.47,8
2174.82,85.65,8
2174.84,79.13,8
2174.86,68.15,8
2174.88,64.90,8
2174.90,62.90,8
2174.92,62.61,8
2174.94,61.19,8
2174.96,59.12,8
2174.98,57.44,8
2175.00,55.93,8
2175.02,62.31,8
2175.04,72.48,8
2175.06,85.97,8
2175.08,81.40,8
2175.10,69.69,8
2175.12,63.62,8
2175.14,62.60,8
2175.16,61.93,8
2175.18,60.15,8
2175.20,59.12,8
2175.22,57.36,8
2175.24,55.77,8
2175.26,58.82,8
2175.28,77.77,8
2175.30,85.75,8
2175.32,78.04,8
2175.34,67.45,8
2175.36,64.63,8
2175.38,63.07,8
2175.40,62.69,8
2175.42,61.15,8
2175.44,59.09,8
2175.46,57.44,8
2175.48,56.08,8
2175.50,65.55,8
2175.52,75.83,8
2175.54,86.20,8
2175.56,79.63,8
2175.58,68.28,8
2175.60,63.25,8
2175.62,62.72,8
2175.64,61.83,8
2175.66,60.87,8
2175.68,58.71,8
2175.70,57.09,8
2175.72,55.65,8
2175.74,61.67,8
2175.76,81.09,8
2175.78,85.74,8
2175.80,76.50,8
2175.82,66.69,8
2175.84,64.41,8
2175.86,63.38,8
2175.88,62.86,8
2175.90,61.08,8
2175.92,59.08,8
2175.94,51.59,8
2176.00,83.07,8
2176.02,84.78,8
2176.04,74.27,8
2176.06,68.91,8
2176.08,63.59,8
2176.10,62.80,8
2176.12,62.07,8
2176.14,60.05,8
2176.16,57.97,8
2176.18,56.45,8
2176.20,56.08,8
2176.22,61.20,8
2176.24,80.92,8
2176.26,86.43,8
2176.28,77.28,8
2176.30,67.15,8
2176.32,63.81,8
2176.34,63.50,8
2176.36,62.38,8
2176.38,61.39,8
2176.40,59.35,8
2176.42,57.73,8
2176.44,56.63,8
2176.46,68.34,8
2176.48,84.56,8
2176.50,83.20,8
2176.52,72.02,8
2176.54,67.37,8
2176.56,63.34,8
2176.58,62.80,8
2176.60,61.69,8
2176.62,59.71,8
2176.64,57.71,8
2176.66,56.08,8
2176.68,57.13,8
2176.70,64.59,8
2176.72,83.64,8
2176.74,85.64,8
2176.76,75.08,8
2176.78,65.92,8
2176.80,63.61,8
2176.82,63.37,8
2176.84,62.03,8
2176.86,60.96,8
2176.88,59.01,8
2176.90,57.43,8
2176.92,57.17,8
2176.94,72.13,8
2176.96,85.36,8
2176.98,81.09,8
2177.00,69.82,8
2177.02,65.92,8
2177.04,63.08,8
2177.06,62.70,8
2177.08,61.32,8
2177.10,59.14,8
2177.12,57.31,8
2177.18,77.69,8
2177.20,84.99,8
2177.22,84.79,8
2177.24,73.60,8
2177.26,65.29,8
2177.28,63.38,8
2177.30,63.14,8
2177.32,61.68,8
2177.34,59.60,8
2177.36,58.73,8
2177.38,57.19,8
2177.40,57.71,8
2177.42,74.14,8
2177.44,85.36,8
2177.46,79.61,8
2177.48,68.55,8
2177.50,63.48,8
2177.52,62.92,8
2177.54,62.56,8
2177.56,61.09,8
2177.58,58.88,8
2177.60,57.08,8
2177.62,55.64,8
2177.64,61.70,8
2177.66,81.34,8
2177.68,86.27,8
2177.70,82.52,8
2177.72,70.93,8
2177.74,64.38,8
2177.76,63.22,8
2177.78,62.66,8
2177.80,60.97,8
2177.82,59.96,8
2177.84,58.22,8
2177.86,56.71,8
2177.88,60.28,8
2177.90,78.63,8
2177.92,85.00,8
2177.94,76.56,8
2177.96,66.52,8
2177.98,64.07,8
2178.00,62.84,8
2178.02,62.36,8
2178.04,60.61,8
2178.06,58.52,8
2178.08,56.79,8
2178.10,55.44,8
2178.12,65.92,8
2178.14,76.43,8
2178.16,86.56,8
2178.18,79.80,8
2178.20,68.64,8
2178.22,63.73,8
2178.24,63.08,8
2178.26,62.17,8
2178.28,60.23,8
2178.30,59.25,8
2178.32,57.68,8
2178.34,56.27,8
2178.36,63.50,8
2178.38,81.66,8
2178.40,84.24,8
2178.42,74.23,8
2178.44,65.40,8
2178.46,63.61,8
2178.48,62.90,8
2178.50,62.22,8
2178.52,60.32,8
2178.54,58.32,8
2178.56,56.69,8
2178.58,56.03,8
2178.60,71.04,8
2178.62,80.69,8
2178.64,86.00,8
2178.66,76.63,8
2178.68,66.54,8
2178.70,63.34,8
2178.72,62.99,8
2178.74,61.77,8
2178.76,59.60,8
2178.78,58.59,8
2178.80,57.13,8
2178.82,56.15,8
2178.84,67.89,8
2178.86,84.20,8
2178.88,83.01,8
2178.90,72.00,8
2178.92,64.66,8
2178.94,63.47,8
2178.96,63.07,8
2178.98,62.11,8
2179.00,60.11,8
2179.02,58.21,8
2179.04,56.61,8
2179.06,57.75,8
2179.08,75.65,8
2179.10,83.58,8
2179.12,84.92,8
2179.14,74.14,8
2179.16,65.35,8
2179.18,63.22,8
2179.20,62.97,8
2179.22,61.49,8
2179.24,59.31,8
2179.26,58.34,8
2179.28,56.72,8
2179.30,56.61,8
2179.32,71.96,8
2179.34,85.47,8
2179.36,81.41,8
2179.38,70.21,8
2179.40,64.23,8
2179.42,63.47,8
2179.44,63.19,8
2179.46,61.97,8
2179.48,59.91,8
2179.50,58.14,8
2179.52,56.55,8
2179.54,60.07,8
2179.56,79.31,8
2179.58,85.38,8
2179.60,83.32,8
2179.62,72.02,8
2179.64,64.63,8
2179.66,63.16,8
2179.68,62.77,8
2179.70,61.18,8
2179.72,59.04,8
2179.74,58.15,8
2179.76,56.50,8
2179.78,57.48,8
2179.80,75.00,8
2179.82,85.93,8
2179.84,79.96,8
2179.86,68.98,8
2179.88,64.00,8
2179.90,63.50,8
2179.92,63.19,8
2179.94,61.81,8
2179.96,59.75,8
2179.98,58.04,8
2180.00,56.51,8
2180.02,62.05,8
2180.04,72.03,8
2180.06,86.17,8
2180.08,82.18,8
2180.10,70.63,8
2180.12,64.33,8
2180.14,63.20,8
2180.16,62.57,8
2180.18,60.82,8
2180.20,58.84,8
2180.22,57.99,8
2180.24,56.38,8
2180.26,59.36,8
2180.28,78.14,8
2180.30,86.01,8
2180.32,78.31,8
2180.34,67.89,8
2180.36,63.96,8
2180.38,63.66,8
2180.40,63.24,8
2180.42,61.66,8
2180.44,59.63,8
2180.46,57.97,8
2180.48,56.57,8
2180.50,65.72,8
2180.52,83.83,8
2180.54,86.68,8
2180.56,80.30,8
2180.58,68.96,8
2180.60,63.95,8
2180.63,63.38,8
2180.65,62.45,8
2180.67,60.40,8
2180.69,58.51,8
2180.71,57.76,8
2180.73,56.24,8
2180.75,62.51,8
2180.77,81.66,8
2180.79,85.89,8
2180.81,76.57,8
2180.83,67.06,8
2180.85,64.11,8
2180.87,63.96,8
2180.89,63.40,8
2180.91,61.58,8
2180.93,59.58,8
2180.95,58.00,8
2180.97,57.02,8
2180.99,69.82,8
2181.01,85.56,8
2181.03,86.45,8
2181.05,78.04,8
2181.07,67.63,8
2181.09,63.81,8
2181.11,63.35,8
2181.13,62.31,8
2181.15,60.13,8
2181.17,58.17,8
2181.19,57.42,8
2181.21,56.14,8
2181.23,66.00,8
2181.25,84.44,8
2181.27,85.64,8
2181.29,74.99,8
2181.31,66.42,8
2181.33,64.81,8
2181.35,64.23,8
2181.37,63.47,8
2181.39,61.51,8
2181.41,59.58,8
2181.43,57.99,8
2181.45,58.00,8
2181.47,73.81,8
2181.49,82.39,8
2181.51,85.60,8
2181.53,75.70,8
2181.55,66.51,8
2181.57,63.87,8
2181.59,57.50,8
2181.65,58.07,8
2181.67,57.28,8
2181.69,56.28,8
2181.71,69.23,8
2181.73,86.10,8
2181.75,84.81,8
2181.77,73.47,8
2181.79,65.82,8
2181.81,64.32,8
2181.83,64.26,8
2181.85,63.33,8
2181.87,61.30,8
2181.89,59.41,8
2181.91,57.85,8
2181.93,58.96,8
2181.95,76.12,8
2181.97,86.17,8
2181.99,84.38,8
2182.01,73.81,8
2182.03,65.66,8
2182.05,63.70,8
2182.07,63.25,8
2182.09,61.61,8
2182.11,59.45,8
2182.13,57.77,8
2182.15,56.94,8
2182.17,56.82,8
2182.19,73.14,8
2182.21,87.06,8
2182.23,82.86,8
2182.25,71.30,8
2182.27,64.97,8
2182.29,64.03,8
2182.31,63.93,8
2182.33,62.78,8
2182.35,60.71,8
2182.37,58.95,8
2182.39,57.41,8
2182.41,61.74,8
2182.43,79.99,8
2182.45,85.26,8
2182.47,81.84,8
2182.49,70.75,8
2182.51,64.52,8
2182.53,63.43,8
2182.55,62.86,8
2182.57,61.01,8
2182.59,58.81,8
2182.61,57.20,8
2182.63,56.47,8
2182.65,59.20,8
2182.67,78.42,8
2182.69,87.14,8
2182.71,79.65,8
2182.73,68.70,8
2182.75,64.30,8
2182.77,63.72,8
2182.79,63.41,8
2182.81,61.96,8
2182.83,59.98,8
2182.85,58.35,8
2182.87,57.01,8
2182.89,65.94,8
2182.91,83.05,8
2182.93,83.75,8
2182.95,79.08,8
2182.97,68.40,8
2182.99,63.89,8
2183.01,63.37,8
2183.03,62.50,8
2183.05,60.49,8
2183.07,58.50,8
2183.09,56.79,8
2183.11,56.07,8
2183.13,63.13,8
2183.15,82.40,8
2183.17,85.93,8
2183.19,76.12,8
2183.21,66.71,8
2183.23,63.88,8
2183.25,63.48,8
2183.27,62.96,8
2183.29,61.07,8
2183.31,59.18,8
2183.33,57.72,8
2183.35,56.97,8
2183.37,70.27,8
2183.39,85.01,8
2183.41,82.26,8
2183.43,76.84,8
2183.45,67.02,8
2183.47,63.75,8
2183.49,63.42,8
2183.51,62.31,8
2183.53,60.21,8
2183.55,58.33,8
2183.57,56.73,8
2183.59,56.22,8
2183.61,67.39,8
2183.63,84.97,8
2183.65,84.58,8
2183.67,73.42,8
2183.69,65.47,8
2183.71,63.79,8
2183.73,63.38,8
2183.75,62.72,8
2183.77,60.61,8
2183.79,58.66,8
2183.81,57.24,8
2183.83,57.86,8
2183.85,74.49,8
2183.87,86.09,8
2183.89,84.91,8
2183.91,74.79,8
2183.93,66.13,8
2183.95,63.85,8
2183.97,63.54,8
2183.99,62.15,8
2184.05,56.71,8
2184.07,56.89,8
2184.09,71.54,8
2184.11,86.32,8
2184.13,83.07,8
2184.15,71.53,8
2184.17,64.84,8
2184.19,63.78,8
2184.21,63.31,8
2184.23,62.52,8
2184.25,60.35,8
2184.27,58.41,8
2184.29,56.89,8
2184.31,59.67,8
2184.33,78.15,8
2184.35,86.18,8
2184.37,78.57,8
2184.39,72.76,8
2184.41,65.42,8
2184.43,63.93,8
2184.45,63.54,8
2184.47,61.94,8
2184.49,59.86,8
2184.51,58.20,8
2184.53,56.75,8
2184.55,58.47,8
2184.57,76.25,8
2184.59,86.89,8
2184.61,80.49,8
2184.63,69.35,8
2184.65,64.29,8
2184.67,63.61,8
2184.69,62.91,8
2184.71,62.04,8
2184.73,59.90,8
2184.75,58.12,8
2184.77,56.49,8
2184.79,62.24,8
2184.81,81.11,8
2184.83,85.68,8
2184.85,82.03,8
2184.87,70.93,8
2184.89,64.87,8
2184.91,63.92,8
2184.93,63.39,8
2184.95,61.60,8
2184.97,59.60,8
2184.99,58.00,8
2185.01,57.21,8
2185.03,60.61,8
2185.05,79.64,8
2185.07,86.77,8
2185.09,78.31,8
2185.11,67.83,8
2185.13,64.09,8
2185.15,63.59,8
2185.17,63.20,8
2185.19,61.56,8
2185.21,59.53,8
2185.23,57.87,8
2185.25,56.38,8
2185.27,65.24,8
2185.29,83.45,8
2185.31,85.10,8
2185.33,80.71,8
2185.35,69.75,8
2185.37,64.76,8
2185.39,64.14,8
2185.41,63.39,8
2185.43,61.48,8
2185.45,59.54,8
2185.47,57.96,8
2185.49,57.21,8
2185.51,63.16,8
2185.53,82.12,8
2185.55,86.26,8
2185.57,76.62,8
2185.59,66.90,8
2185.61,64.04,8
2185.63,63.74,8
2185.65,63.20,8
2185.67,61.25,8
2185.69,59.22,8
2185.71,57.70,8
2185.73,56.70,8
2185.75,69.41,8
2185.77,85.64,8
2185.79,84.18,8
2185.81,79.06,8
2185.83,68.68,8
2185.85,64.80,8
2185.87,64.42,8
2185.89,63.42,8
2185.95,57.99,8
